hash,createDB,sizeResult,buildTime
46efe90c994eb0246bdec47ba036c57b57e0779ce303586cc88f8a774b7c06474eb29e90998d99959ed3a661dcff787629c5d28b33cc2fe5a59519feb2901674,1,142,0:00:32.415163_0
24cdf35d9d1ec349f8bba99f460d9769a7767cf47de5de80978e87479a9d734979c345466f76dca045ffe27d2a1e004c95a7f32727896d77b3ce6820bf2e85fb,1,142,0:02:05.596988_0
2621410592373acf74c3c0993e482bc0f9af3c4c03bf2339bef2e2d718e18d5ebb1332f55d535ffaf5d291f3a5c61ffd477ea5c57aa9cc7203ab7dd72fbb965f,1,142,0:01:36.455585_0
2bf1ff38c6856a0ea14962457ee24be5e2ebc8ec3c31366436574f0963e3248fd85965198627a3d8fbadfdb1c0d7d2b1f7e1d63ed62732b5516daeaa5919d252,1,142,0:04:59.502801_0
c48a1e214fe37f594c50fd8580d89c95454f43c0f88ea17079c09f7d4ccfe3c2f9ca27da2ebfb0643b92421815d434e5c115718e94730d0da2e0eacc8fdfc023,1,142,0:02:32.058507_0
b32e4f7a854762b3ed73caa0f47ce41e8ca0e79cbfa564dec84b3b47489a58e0b4bd8c926739128f9f3203d83ba7beacce6eb6124fefc5101b9054c5c273b9a8,1,142,0:03:24.830033_0
eaeca0232ab52639fcb0f368c2302502fa387ab4aa29ec2315e4b412ca015731d6be4b619efb8d679f9d376d3cb675e97e52a14ffcc702e2d7165475e829b86d,1,142,0:06:10.990384_0
96f6382cf663305251d7a96967466758485330e984d20ebdc5db4ed6143dd88729dedc5e9b560f545aaab5fb55ddee8061a099e895fbc73fa9b4e4cd7c0f9217,1,142,0:01:47.808535_0
39e43643a542ab12963ea3e1eebc610f5954ba9b120227607da994a559394be33edc7cec4887238b84a6a6365564541229015bc6548dc9e4c46894544daf761e,1,142,0:02:09.521944_0
5c624379af4ddf4fceaf303ebebe12581dc7793b5172feeda26888ec3ee48c9ea202da64ac7a17ad88f9598a670e207d5a2aa7383983b821d9f01db91f295f74,1,142,0:05:52.339825_0
1ed027ce9e9d4207a1d51f3d2898a2a7eed4a2909f10f4a32ab90d3a05bfed9dfde63494221321604f20b46ecd64d74e9b3f482a309421980aff04e3f566bfb3,1,142,0:04:41.272584_0
827b1beaa6b31e581371403431897bc7a75b3c61a5e989d747f6117c25e55f41f22e7b5a7f39711036d8f0afc76c99dd5ee2efccbba05f50b4196854b8bd78ea,1,142,0:01:52.468923_0
7f6701198afdb31e8f7135d825194d429fbc8990808d18e141674a13e17b4fb691eb350236005d68f54e9b7fc989fffd30ceed215db79041688ced19abe90a8c,1,142,0:00:31.982012_0
d4c560b5238ffbdfa70b303c9f1ac57ecc17e5b96868e430e594af225fd6fd4cac681857f2487805e73803664676667d117c7eb5f8c4180617614ce2487144a9,1,142,0:02:01.813650_0
1ec07abb7ecc660b41fe16f0c93de2a12cc368243f827af52f281e4565e5561e249ca2c142511c7f1fb71e6a5b09c80c9eb772455334274b99d98463276322c1,1,142,0:02:59.073203_0
