hash,createDB,sizeResult,buildTime
454ff100e0db8f6e1e63adf5477fbbe94e70c7e4dd9315cfc227ac0ee6fde5aea1595b1c8c627d1f6982afa70172b1458b4ef8fb8053c8b237b6a2d2eff56342,1,142,0:00:40.494030_0
e4c1cad40bb0be4381228bb3c06d340cae73e9a854b9d971d01b61e9f3bb77e725713f01fee902e19befe49a294d4489c8aee9a4902959fdc31e7efc9ac3c165,1,142,0:00:15.402837_0
7a096d0cda15e5252e6027f54d0c9854d13289686a19eb72a16eb285b0399bb58f17b07c13e69619627fbc39e7a329a9a9055bf87b6da44cd9ccd8a9f0a1e8f9,1,142,0:01:16.945209_0
3bce654b90c4ca7d1506d3616d02e58910a6e3bbb248dbd9e2121b142a466401ac086b87ebc3e8cf1a64878fa37e9d9ab35005c3ce40179ac7d8e1e84dbf5ec1,1,142,0:00:13.765972_0
cbed16105f5833599dc8bc9db700853d2bde1cd6b072f66813620426af4ab1e824e72cee37b324cd4c4a8a127fc8f0f6506e95b54f2b987b1cc76dc70fa955bd,1,142,0:00:23.268506_0
2b57cda4e7588b1cc2cf295d0d4bdc3835cdd72ab45b76318bf2fd3a6a6374a877cc3fd7181cffa535a758d2b9afac022ce8ba92d0fb66dac4efdfdf3b33dc77,1,142,0:00:13.685642_0
97d82968de6abf981066e05e781c9b44fc9d36f54020a75a6fabb953670efd95a15035283bba1f238396f23cceb1a32b390a2e163d7be93d17d5ff5ecf61f9cc,1,142,0:00:11.879028_0
574601dd794ab7429cee06fc8e2ae23bca4d3c5cb6a699c0e256867d87022567d22e39857bae58f7452c9fbbdb67d6fdbeb584192d8cfb80275285adb696e131,1,142,0:01:20.181426_0
a76f5ef6db2f84549387fa17325d2eb2db0c0f5879bd48e39799e2a5e7230a0270e0f70f1c5c37d3bb9080be0451a1ad9a1b0ef48a7de078268c7086ca02ff87,1,142,0:00:34.160046_0
9719b7f646745d635858424ff139706c0e100dea57aebd0ebb1eb96b370d93ed9b58c61c8765448185d86f9eac412787179d4e6cddbf89433ebb163945b45300,1,142,0:00:08.852459_0
